t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
e 0 15 10010
e 32 33 10011
e 15 30 10012
e 31 32 10013
e 35 4 5373
e 14 31 846
e 39 0 10014
e 31 39 10015
e 14 36 8148
e 21 35 10016
e 35 0 10017
e 36 37 10018
e 39 2 10019
e 14 35 604
e 36 4 10020
e 21 36 10021
e 31 0 10022
e 36 0 10023
e 31 38 8020
e 21 0 10024
e 14 21 191
e 21 15 190
e 15 50 10025
e 21 45 10026
e 15 51 10027
e 21 49 3093
e 15 41 8286
e 14 49 3089
e 50 15 10028
e 41 40 10029
e 21 46 10030
e 21 5 10031
e 49 41 10032
e 49 0 10033
e 41 44 10034
e 44 5 10035
e 44 45 10036
e 44 42 10037
e 44 46 10038
e 44 43 10039
e 44 21 10040
e 44 40 10041
e 41 5 10042
e 41 45 10043
e 45 48 10044
e 46 47 10045
e 45 47 10046
e 14 0 8604
e 0 23 10047
e 0 15 10048
e 15 57 2780
e 54 53 10049
e 54 55 10050
e 52 54 10051
e 13 56 2440
e 0 52 10052
e 52 13 10053
e 58 6 6168
e 57 58 10054
e 6 60 10055
e 34 15 211
e 15 61 8075
e 62 64 10056
e 64 63 10057
e 61 59 10058
e 0 59 10059
e 0 62 10060
e 0 6 10061
e 15 69 9765
e 66 65 5453
e 66 3 10062
e 68 67 10063
e 65 67 10064
e 14 23 10065
e 14 72 10066
e 75 76 10067
e 26 25 10068
e 71 70 10069
e 26 73 10070
e 72 71 10071
e 72 26 10072
e 71 0 10073
e 26 2 10074
e 72 75 10075
e 26 74 10076
t # 76
v 0 1497
v 1 1990
v 2 148
v 3 79
v 4 716
v 5 202
v 6 211
v 7 1991
v 8 984
v 9 1992
v 10 74
v 11 1403
v 12 96
v 13 25
v 14 1993
v 15 617
v 16 706
v 17 141
v 18 377
v 19 435
v 20 212
v 21 1081
v 22 1994
v 23 496
v 24 1995
v 25 688
v 26 20
v 27 33
v 28 1996
v 29 106
v 30 123
v 31 344
v 32 1425
v 33 1997
v 34 1359
v 35 98
v 36 95
v 37 642
v 38 104
v 39 52
v 40 1998
v 41 60
v 42 597
v 43 1932
v 44 1146
v 45 389
v 46 1999
v 47 107
v 48 297
v 49 430
v 50 1431
v 51 32
v 52 2000
v 53 64
v 54 78
v 55 391
v 56 105
v 57 773
v 58 317
v 59 329
v 60 140
e 27 24 7455
e 25 26 4209
e 26 1 7456
e 26 1 7457
e 24 0 7458
e 24 1 7459
e 25 0 7460
e 24 25 7461
e 27 29 283
e 29 28 7462
e 29 7 7463
e 29 1 7464
e 6 5 7465
e 28 6 7466
e 28 5 7467
e 27 31 645
e 31 32 7468
e 31 30 7469
e 31 0 7470
e 32 1 7471
e 26 9 7472
e 32 26 7473
e 27 35 96
e 35 26 211
e 35 0 7474
e 26 33 7475
e 34 6 7476
e 26 5 7477
e 33 34 7478
e 27 38 115
e 27 39 70
e 37 11 4397
e 37 2 7479
e 38 39 5865
e 37 3 7480
e 39 12 7481
e 12 10 7482
e 39 4 7483
e 10 36 7484
e 27 32 4417
e 38 32 7485
e 32 13 7486
e 27 40 7487
e 40 2 7488
e 32 41 7489
e 32 2 7490
e 38 40 7491
e 38 2 7492
e 40 13 7493
e 40 14 7494
e 38 13 7495
e 41 43 7089
e 41 42 7086
e 27 46 7496
e 46 44 7497
e 46 45 7498
e 46 2 7499
e 46 16 7500
e 16 17 7501
e 46 18 7502
e 27 48 513
e 48 47 7503
e 48 49 7504
e 48 2 7505
e 6 2 7506
e 48 8 7507
e 50 6 7508
e 49 50 7509
e 6 3 7510
e 35 38 129
e 38 51 7511
e 51 4 7512
e 35 51 5074
e 39 8 7513
e 53 54 7514
e 38 4 7515
e 39 15 7516
e 51 20 7517
e 53 52 7518
e 51 19 1450
e 51 53 1332
e 51 39 7519
e 27 30 191
e 30 26 190
e 27 26 34
e 57 21 7520
e 18 2 7521
e 26 2 7421
e 29 45 7522
e 29 57 7523
e 26 29 123
e 26 55 1607
e 29 18 7524
e 29 56 122
e 30 29 322
e 18 17 7525
e 29 55 7526
e 29 2 7527
e 60 23 1040
e 27 59 807
e 30 59 2335
e 59 22 7528
e 26 22 7529
e 22 2 7530
e 59 2 7098
e 26 22 7531
e 59 60 7532
e 26 58 7533
e 59 36 7534
e 22 3 7535
t # 77
v 0 914
v 1 468
v 2 2464
v 3 2465
v 4 120
v 5 2466
v 6 1157
v 7 183
v 8 997
v 9 2467
v 10 1356
v 11 623
v 12 164
v 13 493
v 14 440
v 15 2468
v 16 2469
v 17 2470
v 18 2471
v 19 2472
v 20 2254
v 21 2473
v 22 491
v 23 2474
v 24 2206
v 25 2475
v 26 2252
v 27 820
v 28 2476
v 29 2477
v 30 2478
v 31 2479
v 32 231
v 33 2140
v 34 56
v 35 787
v 36 33
v 37 2480
v 38 551
v 39 123
v 40 52
v 41 298
v 42 29
v 43 32
e 35 6 10077
e 34 4 10078
e 34 35 10079
e 35 7 10080
e 36 34 727
e 35 5 10081
e 34 3 10082
e 33 0 10083
e 34 2 10084
e 3 33 10085
e 3 0 10086
e 3 2 10087
e 36 38 1023
e 38 1 10088
e 38 37 10089
e 38 9 10090
e 38 8 10091
e 36 40 70
e 40 12 10092
e 40 11 10093
e 40 10 10094
e 40 41 10095
e 39 11 10096
e 43 14 907
e 40 39 9876
e 39 10 10097
e 42 43 10098
e 41 13 10099
e 41 43 10100
e 41 42 10101
e 17 18 10102
e 18 19 10103
e 36 15 10104
e 17 16 10105
e 36 20 9010
e 36 21 10106
e 15 16 10107
e 36 23 10108
e 28 27 10109
e 27 28 10110
e 29 30 10111
e 36 28 10112
e 30 31 10113
e 25 24 10114
e 27 26 10115
e 27 30 10116
t # 78
v 0 2481
v 1 882
v 2 156
v 3 902
v 4 1432
v 5 350
v 6 25
v 7 2482
v 8 2200
v 9 86
v 10 2483
v 11 2484
v 12 542
v 13 155
v 14 79
v 15 773
v 16 2485
v 17 93
v 18 314
v 19 1429
v 20 364
v 21 1130
v 22 2180
v 23 709
v 24 91
v 25 19
v 26 745
v 27 1155
v 28 378
v 29 617
v 30 211
v 31 1668
v 32 154
v 33 47
v 34 243
v 35 2486
v 36 697
v 37 34
v 38 110
v 39 98
v 40 20
v 41 102
v 42 1696
v 43 366
v 44 33
v 45 2487
v 46 50
v 47 2101
v 48 43
v 49 477
v 50 104
v 51 329
v 52 330
v 53 394
v 54 660
v 55 37
v 56 38
v 57 1549
v 58 667
v 59 1550
v 60 1127
v 61 123
v 62 32
v 63 188
v 64 2488
v 65 2489
v 66 2490
v 67 40
v 68 726
v 69 290
v 70 930
v 71 341
v 72 2491
v 73 1672
v 74 273
v 75 360
v 76 2492
v 77 116
v 78 335
v 79 2493
v 80 393
v 81 1373
v 82 53
v 83 2494
v 84 2495
v 85 397
v 86 2042
v 87 1431
v 88 97
v 89 238
v 90 606
v 91 1517
v 92 251
v 93 250
v 94 298
v 95 2496
e 43 42 10117
e 39 40 211
e 39 0 10118
e 40 1 10119
e 44 39 96
e 41 3 10120
e 40 1 10121
e 41 38 10122
e 1 41 10123
e 41 43 10124
e 38 0 10125
e 44 46 117
e 46 45 10126
e 46 47 10127
e 47 48 10128
e 46 4 10129
e 48 1 10130
e 48 49 10131
e 44 38 4091
e 38 50 10132
e 6 5 10133
e 38 1 10134
e 38 6 10135
e 44 51 807
e 51 1 10136
e 51 7 10137
e 44 55 23
e 52 17 10138
e 53 8 10139
e 55 0 10140
e 8 1 10141
e 53 54 1571
e 55 53 4122
e 53 52 10142
e 55 57 9583
e 8 0 10143
e 57 56 5030
e 57 59 5027
e 57 58 5028
e 44 1 10144
e 44 60 9958
e 60 9 10145
e 60 1 10146
e 60 3 10147
e 1 3 10148
e 1 9 10149
e 9 8 10150
e 61 10 10151
e 1 61 10152
e 1 10 10153
e 40 3 10154
e 62 1 10155
e 10 62 10156
e 1 40 10157
e 44 61 191
e 44 40 34
e 40 11 10158
e 61 40 190
e 40 2 1581
e 40 63 10159
e 14 2 1402
e 12 2 10160
e 64 14 10161
e 40 13 2670
e 40 12 10162
e 40 64 10163
e 44 65 10164
e 65 50 10165
e 65 40 10166
e 65 0 10167
e 40 15 10168
e 40 66 10169
e 44 67 27
e 67 0 10170
e 67 40 28
e 53 17 10171
e 40 53 2856
e 40 16 10172
e 53 16 10173
e 44 68 3568
e 44 69 467
e 61 68 3571
e 61 69 4491
e 69 16 10174
e 68 16 10175
e 69 18 10176
e 69 50 468
e 68 50 10177
e 61 50 1542
e 44 72 10178
e 72 53 10179
e 71 70 5453
e 53 19 4497
e 72 22 10180
e 71 21 10181
e 53 20 10182
e 72 71 10183
e 44 73 10184
e 44 50 115
e 46 2 10185
e 73 2 10186
e 50 46 118
e 2 23 10187
e 50 73 10188
e 46 76 10189
e 2 20 10190
e 76 75 10191
e 46 2 10192
e 46 74 10193
e 77 78 10194
e 46 24 10195
e 40 46 10196
e 77 2 10197
e 40 9 184
e 80 81 10198
e 83 82 10199
e 83 25 10200
e 44 80 724
e 50 79 10201
e 79 2 10202
e 50 80 2275
e 44 79 10203
e 33 46 10204
e 79 33 10205
e 84 28 10206
e 44 84 10207
e 84 26 10208
e 84 85 10209
e 44 86 7810
e 61 86 10210
e 30 29 10211
e 86 87 10212
e 87 30 7508
e 40 29 2732
e 40 29 2701
e 44 88 3835
e 88 50 10213
e 31 29 10214
e 88 31 10215
e 88 0 10216
e 31 29 10217
e 90 62 10218
e 90 0 10219
e 44 90 1322
e 90 61 10220
e 90 40 1324
e 40 89 10221
e 61 40 225
e 61 62 755
e 62 33 10222
e 89 32 290
e 62 29 7768
e 61 29 2793
e 44 37 10
e 44 91 4790
e 61 91 10223
e 61 37 206
e 91 33 10224
e 37 29 2630
e 91 34 10225
e 37 35 10226
e 93 92 10227
e 37 94 10228
e 94 29 10229
e 37 36 10230
e 37 36 10231
e 94 95 10232
e 50 37 1081
e 37 29 10233
e 27 29 10234
e 68 27 10235
e 40 27 10236
e 68 29 10237
e 68 27 10238
e 40 27 10239
t # 79
v 0 2497
v 1 156
v 2 953
v 3 618
v 4 377
v 5 411
v 6 409
v 7 66
v 8 1836
v 9 171
v 10 19
v 11 25
v 12 2498
v 13 38
v 14 17
v 15 1682
v 16 335
v 17 772
v 18 1086
v 19 808
v 20 79
v 21 1664
v 22 2499
v 23 629
v 24 841
v 25 737
v 26 2500
v 27 2501
v 28 1779
v 29 211
v 30 153
v 31 429
v 32 530
v 33 853
v 34 181
v 35 189
v 36 42
v 37 2502
v 38 753
v 39 363
v 40 3
v 41 2503
v 42 430
v 43 726
v 44 33
v 45 342
v 46 391
v 47 34
v 48 1603
v 49 293
v 50 930
v 51 341
v 52 1975
v 53 104
v 54 298
v 55 344
v 56 20
v 57 2504
v 58 292
v 59 251
v 60 1118
v 61 1723
v 62 398
v 63 2505
v 64 654
v 65 32
v 66 106
v 67 493
v 68 151
v 69 919
v 70 477
v 71 103
v 72 235
v 73 2506
v 74 52
v 75 571
v 76 273
v 77 2507
v 78 2508
v 79 2509
v 80 925
v 81 1943
v 82 123
v 83 108
v 84 238
v 85 918
v 86 1580
v 87 688
v 88 823
v 89 105
v 90 2460
v 91 1971
v 92 2510
v 93 496
v 94 2511
v 95 419
v 96 1851
v 97 12
v 98 47
v 99 683
v 100 2512
v 101 370
v 102 349
v 103 136
v 104 2513
v 105 281
v 106 339
v 107 2103
v 108 394
v 109 1228
v 110 366
v 111 198
v 112 290
v 113 2514
v 114 673
v 115 1041
v 116 2515
v 117 1025
v 118 2516
v 119 2517
v 120 719
v 121 2518
v 122 2519
v 123 2520
v 124 2521
v 125 86
v 126 2522
v 127 2523
v 128 2524
v 129 2525
v 130 95
v 131 2165
v 132 630
v 133 278
v 134 329
v 135 658
v 136 2526
v 137 745
v 138 2527
v 139 2528
v 140 119
v 141 112
v 142 407
v 143 277
v 144 2529
v 145 130
v 146 330
e 44 41 10240
e 42 43 10241
e 2 1 10242
e 7 6 10243
e 41 0 10244
e 43 7 10245
e 42 0 10246
e 2 1 10247
e 43 9 10248
e 6 5 862
e 9 2 10249
e 44 42 846
e 41 2 10250
e 2 0 10251
e 44 0 10252
e 0 10 10253
e 0 2 10254
e 0 11 10255
e 44 48 5317
e 48 13 5321
e 47 0 10256
e 48 0 10257
e 48 47 10258
e 12 1 10259
e 47 12 10260
e 47 46 10261
e 47 45 10262
e 44 53 115
e 14 52 10263
e 53 55 2857
e 55 0 10264
e 51 50 5453
e 44 55 645
e 53 49 4842
e 49 51 10265
e 55 56 2849
e 54 15 10266
e 51 14 10267
e 56 16 10268
e 44 49 480
e 55 54 10269
e 54 0 10270
e 55 45 10271
e 16 15 10272
e 44 57 10273
e 57 0 10274
e 17 0 10275
e 17 1 10276
e 17 0 10277
e 0 19 10278
e 18 0 10279
e 19 0 10280
e 58 18 3078
e 0 58 10281
e 19 2 10282
e 44 62 746
e 62 0 10283
e 21 0 10284
e 62 53 1486
e 62 61 10285
e 61 60 10286
e 61 0 10287
e 62 47 1355
e 53 47 132
e 53 61 10288
e 61 21 10289
e 47 20 10290
e 47 59 10291
e 20 59 10292
e 0 63 10293
e 17 3 10294
e 0 17 10295
e 44 65 1330
e 65 70 10296
e 65 64 10297
e 65 68 10298
e 65 0 10299
e 65 69 10300
e 69 68 10301
e 69 70 10302
e 69 67 10303
e 65 67 10304
e 65 66 10305
e 69 66 10306
e 65 22 10307
e 44 72 266
e 72 71 10308
e 0 23 10309
e 72 0 10310
e 72 0 10311
e 72 65 10312
e 65 17 10313
e 0 23 10314
e 0 23 10315
e 72 53 8186
e 0 23 10316
e 0 23 10317
e 44 56 34
e 56 73 10318
e 56 23 10319
e 24 3 10320
e 56 24 10321
e 56 25 10322
e 44 74 70
e 74 0 10323
e 26 0 10324
e 74 26 10325
e 74 27 10326
e 74 75 10327
e 75 28 10328
e 74 29 10329
e 28 3 10330
e 28 3 10331
e 44 0 10332
e 44 78 10333
e 3 32 10334
e 44 77 10335
e 0 78 10336
e 75 3 10337
e 78 76 10338
e 78 0 10339
e 78 29 10340
e 77 29 10341
e 0 76 10342
e 0 77 10343
e 0 29 10344
e 77 76 10345
e 29 3 10346
e 6 5 10347
e 29 6 856
e 77 75 10348
e 77 0 10349
e 77 30 10350
e 77 4 10351
e 29 4 10352
e 78 4 10353
e 78 79 10354
e 77 31 10355
e 78 30 10356
e 44 86 5206
e 82 80 10357
e 85 75 10358
e 86 80 10359
e 86 42 10360
e 83 84 10361
e 80 0 10362
e 83 31 10363
e 86 0 10364
e 86 82 10365
e 82 0 10366
e 42 83 10015
e 80 81 10367
e 85 31 10368
e 80 33 10369
e 86 53 10370
e 82 42 8015
e 81 31 10371
e 53 85 10372
e 53 82 239
e 85 34 10373
e 53 60 10374
e 85 60 10375
e 86 85 10376
e 44 87 1627
e 87 56 4209
e 87 0 10377
e 56 29 8077
e 35 0 10378
e 56 35 10379
e 56 88 2865
e 44 94 10380
e 94 0 10381
e 56 91 10382
e 56 93 2380
e 91 90 10383
e 82 93 10384
e 93 92 10385
e 82 91 10386
e 56 82 193
e 94 56 10387
e 90 89 10388
e 92 89 10389
e 53 56 116
e 96 95 10390
e 93 98 10391
e 96 97 10392
e 93 99 10393
e 56 96 10394
e 96 65 10395
e 110 109 10396
e 44 108 1567
e 103 0 10397
e 103 104 10398
e 104 105 10399
e 108 110 10400
e 44 107 10401
e 44 103 2743
e 103 102 10402
e 53 103 10403
e 107 106 10404
e 82 108 1568
e 102 101 10405
e 33 102 10406
e 107 33 10407
e 33 4 6676
e 108 33 10408
e 107 8 10409
e 82 107 10410
e 101 100 10411
e 44 112 467
e 112 3 10412
e 112 111 10413
e 82 36 10414
e 112 114 10415
e 114 113 10416
e 36 105 10417
e 111 38 10418
e 116 3 10419
e 36 37 10420
e 115 116 10421
e 116 5 10422
e 112 82 10423
e 114 115 10424
e 36 74 10425
e 112 4 10426
e 112 36 10427
e 44 117 2777
e 117 53 10428
e 117 118 10429
e 117 0 10430
e 121 122 10431
e 121 50 10432
e 118 3 10433
e 118 38 10434
e 122 97 10435
e 120 119 10436
e 77 120 10437
e 122 123 10438
e 56 3 10439
e 56 77 10440
e 123 124 10441
e 44 135 1556
e 135 53 7791
e 135 0 10442
e 135 56 7790
e 128 127 10443
e 53 56 7795
e 56 131 8517
e 131 132 10444
e 56 125 184
e 56 106 10445
e 56 129 10446
e 125 126 10447
e 134 133 10448
e 132 134 10449
e 56 128 10450
e 56 130 3434
e 44 138 10451
e 44 82 191
e 82 138 10452
e 82 56 190
e 138 40 10453
e 137 136 10454
e 29 137 10455
e 56 29 859
e 138 39 10456
e 138 3 10457
e 40 3 10458
e 3 39 10459
e 141 140 10460
e 141 142 10461
e 139 141 10462
e 103 139 10463
e 103 143 10464
e 146 11 2527
e 44 144 10465
e 144 3 10466
e 144 38 10467
e 144 145 10468
e 144 146 10469
t # 80
v 0 617
v 1 156
v 2 2530
v 3 1155
v 4 614
v 5 966
v 6 139
v 7 435
v 8 372
v 9 596
v 10 259
v 11 1761
v 12 865
v 13 697
v 14 2134
v 15 495
v 16 2531
v 17 330
v 18 262
v 19 702
v 20 737
v 21 2532
v 22 615
v 23 61
v 24 77
v 25 496
v 26 223
v 27 228
v 28 215
v 29 225
v 30 222
v 31 1507
v 32 221
v 33 229
v 34 545
v 35 220
v 36 224
v 37 2201
v 38 2139
v 39 2138
v 40 231
v 41 227
v 42 2533
v 43 219
v 44 2534
v 45 2140
v 46 386
v 47 852
v 48 1578
v 49 1735
v 50 38
v 51 1100
v 52 1549
v 53 101
v 54 2535
v 55 123
v 56 25
v 57 2536
v 58 394
v 59 211
v 60 437
v 61 1694
v 62 1397
v 63 96
v 64 157
v 65 140
v 66 982
v 67 2537
v 68 17
v 69 33
v 70 20
v 71 2538
v 72 2539
v 73 1571
v 74 272
v 75 200
v 76 1432
v 77 2540
v 78 441
v 79 2507
v 80 2229
v 81 2541
v 82 1117
v 83 87
v 84 409
v 85 205
v 86 904
v 87 377
v 88 1069
v 89 851
v 90 60
v 91 98
v 92 2542
v 93 159
v 94 998
v 95 1517
v 96 2029
v 97 2543
v 98 1127
v 99 34
v 100 2178
v 101 1677
v 102 105
v 103 19
v 104 1225
v 105 155
v 106 2544
v 107 79
v 108 317
v 109 106
v 110 2150
v 111 275
v 112 2545
v 113 373
v 114 1073
v 115 391
v 116 251
v 117 583
v 118 1588
v 119 66
v 120 2546
v 121 403
v 122 339
v 123 550
v 124 2547
v 125 398
v 126 2548
v 127 32
v 128 843
v 129 108
v 130 1565
v 131 2549
v 132 629
v 133 42
v 134 1150
v 135 1521
v 136 1944
v 137 703
v 138 59
v 139 1539
v 140 2550
v 141 1061
v 142 751
v 143 2551
v 144 107
v 145 1194
v 146 310
v 147 1159
v 148 978
v 149 1157
v 150 302
v 151 1859
v 152 2552
v 153 1622
v 154 86
v 155 2553
v 156 2554
v 157 273
v 158 590
v 159 164
v 160 1221
v 161 1230
v 162 480
v 163 2440
v 164 151
v 165 2555
v 166 283
v 167 16
v 168 1384
v 169 104
v 170 2556
v 171 823
v 172 2557
v 173 48
v 174 2558
v 175 688
v 176 1604
v 177 1081
v 178 468
v 179 477
v 180 1548
v 181 121
v 182 773
v 183 1506
v 184 300
e 68 5 10470
e 66 68 10471
e 45 0 8751
e 68 0 10472
e 55 66 10473
e 68 67 10474
e 66 1 10475
e 45 1 10476
e 58 61 10477
e 47 46 5289
e 55 58 1568
e 57 56 10478
e 65 64 10479
e 61 60 5956
e 65 63 10480
e 47 48 10481
e 61 59 10482
e 55 50 8365
e 55 52 10483
e 58 0 5994
e 58 65 10484
e 52 54 10485
e 52 53 10486
e 55 57 10487
e 50 51 10488
e 45 3 10489
e 3 2 10490
e 58 2 10491
e 50 49 10492
e 58 62 10493
e 3 47 10494
e 69 74 406
e 70 71 10495
e 69 70 34
e 73 6 10496
e 76 75 10497
e 55 71 10498
e 55 72 10499
e 73 55 10500
e 70 72 10501
e 73 7 10502
e 70 76 10503
e 74 70 409
e 70 55 193
e 70 77 10504
e 55 6 10505
e 70 1 1581
e 55 7 10506
e 70 73 10507
e 70 78 7659
e 9 8 4359
e 70 8 4410
e 70 79 10440
e 55 8 10508
e 79 9 10509
e 69 91 96
e 91 92 10510
e 81 80 10511
e 92 9 10512
e 91 0 2649
e 92 1 10513
e 81 82 10514
e 84 83 1682
e 85 84 10515
e 89 1 10516
e 9 0 1961
e 91 81 10517
e 89 88 10518
e 81 1 10519
e 81 85 10520
e 90 86 10521
e 90 1 2758
e 86 89 10522
e 89 87 10523
e 91 10 10524
e 91 95 10525
e 91 55 217
e 93 94 10526
e 10 7 8310
e 97 96 10527
e 10 1 9259
e 95 97 10528
e 55 10 10529
e 95 10 10530
e 55 95 10531
e 10 93 10532
e 95 93 10533
e 94 1 10534
e 93 1 10535
e 55 93 10536
e 70 56 195
e 70 1 10537
e 1 98 10538
e 69 99 10
e 99 100 10539
e 55 100 10540
e 100 101 10541
e 104 103 10542
e 99 55 4221
e 103 102 1525
e 99 1 5398
e 55 104 10543
e 99 104 10544
e 104 0 10545
e 69 109 283
e 109 1 1066
e 94 106 10546
e 105 4 10547
e 109 105 2727
e 108 107 543
e 108 1 10548
e 109 94 10549
e 94 108 10550
e 69 112 10551
e 110 9 10552
e 112 110 10553
e 11 4 10554
e 112 114 10555
e 112 111 10556
e 114 113 10557
e 114 11 10558
e 69 118 5274
e 118 0 10559
e 118 0 10560
e 119 13 10561
e 118 99 10562
e 118 119 10563
e 99 117 10564
e 117 115 10565
e 117 116 10566
e 69 125 746
e 125 123 10567
e 125 13 10568
e 123 120 10569
e 120 121 10570
e 123 124 10571
e 123 122 10572
e 121 11 10573
e 70 128 10574
e 70 126 10575
e 126 127 10576
e 127 11 10577
e 69 129 135
e 129 132 10578
e 132 130 10579
e 70 131 10580
e 1 133 10581
e 132 70 10582
e 69 90 3630
e 70 14 10583
e 90 144 10584
e 70 152 10585
e 135 136 10586
e 152 151 10587
e 55 143 10588
e 90 134 10589
e 90 146 10590
e 90 70 10591
e 90 135 10592
e 55 140 10593
e 148 147 10594
e 135 137 10595
e 146 63 10596
e 146 145 10597
e 134 135 10598
e 143 142 10599
e 55 141 10600
e 146 150 10601
e 138 55 5780
e 55 150 10602
e 150 149 10603
e 146 148 10604
e 146 55 1502
e 90 150 10605
e 141 139 6842
e 55 148 10606
e 138 137 10607
e 137 143 10608
e 137 140 10609
e 135 138 10610
e 135 143 10611
e 135 141 10612
e 137 141 10613
e 134 137 10614
e 69 162 898
e 161 160 10615
e 8 153 10616
e 166 165 10617
e 158 161 10618
e 162 163 9860
e 161 159 10619
e 166 15 10620
e 166 167 10621
e 55 158 10622
e 153 8 10623
e 15 164 10624
e 158 157 10625
e 55 156 10626
e 162 166 10627
e 162 8 10628
e 153 156 10629
e 154 155 10630
e 153 154 10631
e 93 15 10632
e 153 158 10633
e 162 93 10634
e 156 157 10635
e 55 157 5887
e 55 153 10636
e 70 16 10637
e 16 4 10638
e 70 16 10639
e 16 1 10640
e 70 16 10641
e 16 1 10642
e 16 5 10643
e 16 168 10644
e 91 58 4547
e 69 55 191
e 70 170 10645
e 55 174 10646
e 69 174 10647
e 70 169 1543
e 19 1 10648
e 55 169 1542
e 55 70 190
e 70 8 4355
e 58 9 10649
e 174 18 10650
e 70 17 10651
e 172 173 10652
e 58 171 9463
e 70 91 10653
e 173 1 10654
e 55 8 1785
e 174 19 10655
e 174 169 10656
e 55 91 10657
e 174 8 10658
e 174 91 10659
e 69 175 1627
e 175 70 4209
e 175 20 10660
e 175 8 7315
e 175 55 1755
e 70 176 10661
e 176 177 10662
e 21 22 10663
e 176 21 10664
e 125 70 752
e 70 23 3204
e 125 178 10665
e 23 9 10666
e 125 179 10667
e 69 180 5008
e 55 180 10668
e 55 99 206
e 180 9 10669
e 99 9 1327
e 180 11 10670
e 99 24 134
e 175 115 10671
e 175 9 10672
e 69 181 784
e 181 8 10673
e 65 9 10674
e 181 65 10675
e 25 9 3640
e 65 25 1040
e 9 25 10676
e 9 182 10677
e 181 9 10678
e 65 9 10679
e 183 30 10680
e 69 38 8831
e 69 36 3227
e 69 37 8833
e 69 30 527
e 69 32 532
e 69 35 528
e 69 26 531
e 33 184 1296
e 69 42 10681
e 69 39 8447
e 69 34 1298
e 69 44 10682
t # 81
v 0 2559
v 1 368
v 2 808
v 3 139
v 4 787
v 5 2023
v 6 2560
v 7 596
v 8 1521
v 9 194
v 10 43
v 11 78
v 12 372
v 13 2561
v 14 716
v 15 844
v 16 74
v 17 435
v 18 1012
v 19 539
v 20 2090
v 21 1347
v 22 85
v 23 437
v 24 1378
v 25 1738
v 26 140
v 27 617
v 28 211
v 29 334
v 30 29
v 31 98
v 32 20
v 33 501
v 34 33
v 35 32
v 36 104
v 37 58
v 38 88
v 39 820
v 40 398
v 41 339
v 42 2373
v 43 116
v 44 1158
v 45 2562
v 46 2563
v 47 401
v 48 2564
v 49 2565
v 50 1089
v 51 2223
v 52 2329
v 53 551
v 54 573
v 55 1432
v 56 123
v 57 329
v 58 290
v 59 283
v 60 34
v 61 2566
v 62 656
v 63 2567
v 64 108
v 65 2568
v 66 2569
v 67 5
v 68 2570
v 69 120
v 70 1548
v 71 49
v 72 657
v 73 3
v 74 644
v 75 64
v 76 1522
v 77 2571
v 78 2572
v 79 406
v 80 394
e 34 31 96
e 32 4 10683
e 32 33 10684
e 4 3 10685
e 31 32 211
e 31 0 10686
e 32 6 10687
e 30 2 10688
e 31 30 10689
e 2 1 10690
e 30 0 10691
e 2 0 10692
e 2 0 10693
e 40 0 10694
e 34 40 746
e 40 36 1486
e 39 38 10695
e 40 8 10696
e 36 8 10697
e 35 3 7106
e 10 39 10698
e 8 37 10699
e 10 3 10700
e 8 9 10701
e 8 10 10702
e 34 4 7547
e 36 32 116
e 36 4 7548
e 34 32 34
e 34 36 115
e 32 4 10703
e 32 11 10704
e 4 32 10705
e 4 41 10706
e 32 7 10707
e 11 7 10708
e 34 42 9494
e 42 12 10709
e 42 43 10710
e 5 46 10711
e 43 13 10712
e 43 0 10713
e 43 5 10714
e 46 45 10715
e 43 14 10716
e 46 44 10717
e 45 44 10718
e 34 47 769
e 47 12 772
e 47 15 10719
e 2 5 10720
e 2 48 10721
e 15 0 10722
e 47 15 10723
e 15 48 10724
e 47 2 10725
e 47 15 10726
e 31 54 10727
e 31 51 10728
e 31 53 5106
e 51 50 10729
e 51 49 10730
e 53 5 10731
e 53 52 10732
e 56 57 10733
e 32 57 10734
e 32 5 10735
e 55 25 10736
e 56 5 10737
e 32 55 9617
e 32 5 10738
e 32 5 10739
e 57 5 10740
e 32 56 193
e 57 18 10741
e 57 32 10742
e 56 32 10743
e 34 58 467
e 58 19 10744
e 58 5 10745
e 19 5 10746
e 58 20 10747
e 36 59 7136
e 34 59 442
e 34 53 1023
e 59 21 10748
e 21 7 10749
e 36 53 10750
e 59 60 10751
e 60 61 10752
e 60 22 10753
e 34 62 1545
e 62 0 10754
e 62 63 10755
e 36 64 10756
e 36 63 10757
e 63 23 10758
e 62 36 10759
e 64 65 10760
e 63 7 10761
e 64 24 10762
e 65 16 10763
