t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
v 64 65
v 65 66
v 66 67
v 67 68
v 68 69
v 69 70
v 22 1693
v 23 316
v 24 1694
v 25 1695
v 26 1696
v 27 1
v 28 1697
v 29 1698
v 30 430
v 31 395
v 32 739
v 33 1699
v 34 25
v 35 1700
v 36 1701
v 37 405
v 38 22
v 39 398
v 40 1702
v 41 1028
v 42 404
v 43 1703
v 44 1704
v 45 1705
v 46 1706
v 47 1707
v 48 1708
v 49 717
v 50 1562
v 51 1308
v 52 561
v 53 1565
v 54 1709
v 55 1710
v 56 150
v 57 1711
v 58 19
v 59 1712
v 60 1713
v 61 231
v 62 331
v 63 380
v 64 42
v 65 142
v 66 297
v 67 289
v 68 49
v 69 1714
v 70 1715
v 71 381
v 72 415
v 73 151
v 74 1716
v 75 101
v 76 67
v 77 238
v 78 334
v 79 1717
v 80 296
v 81 463
v 82 1718
v 83 1719
v 84 235
v 85 389
v 86 673
v 87 661
v 88 157
v 89 249
v 90 204
v 91 195
v 92 143
v 93 1720
v 94 812
v 95 1721
v 96 441
v 97 391
v 98 217
v 99 1258
v 100 861
v 101 1722
v 102 480
v 103 136
e 56 0 6082
e 57 1 6083
e 58 56 763
e 1 2 6084
e 0 57 6085
e 56 1 6086
e 57 3 6087
e 57 4 6088
e 56 3 6089
e 3 4 6090
e 58 59 6091
e 59 5 6092
e 59 61 6093
e 61 0 6094
e 61 8 6095
e 59 0 6096
e 60 7 6097
e 60 6 6098
e 59 6 6099
e 59 60 6100
e 59 7 6101
e 68 0 6102
e 58 68 66
e 68 65 5585
e 68 64 77
e 65 0 6103
e 68 62 6104
e 65 66 1211
e 62 0 6105
e 65 67 6106
e 64 62 6107
e 64 65 1129
e 62 63 6108
e 62 10 6109
e 64 0 3420
e 10 11 6110
e 62 11 6111
e 0 70 6112
e 58 71 1346
e 71 0 6113
e 58 73 232
e 71 0 6114
e 58 74 6115
e 73 74 6116
e 71 69 6117
e 74 0 6118
e 72 12 6119
e 73 71 6120
e 74 75 6121
e 71 72 6122
e 73 69 6123
e 74 0 6124
e 74 69 6125
e 58 64 48
e 58 76 94
e 76 0 6126
e 76 13 6127
e 64 76 95
e 58 6 151
e 6 0 6128
e 64 6 1485
e 76 6 6129
e 6 15 6130
e 6 15 6131
e 15 0 6132
e 6 77 6133
e 58 79 6134
e 79 78 6135
e 64 16 6136
e 79 17 6137
e 79 16 6138
e 64 17 6139
e 79 80 6140
e 79 18 6141
e 79 64 6142
e 80 17 6143
e 14 19 2829
e 80 14 6144
e 18 23 6145
e 85 21 2497
e 76 84 5441
e 76 20 6146
e 81 82 6147
e 80 20 6148
e 85 22 6149
e 76 85 2571
e 85 22 6150
e 80 42 6151
e 80 18 3356
e 80 19 6152
e 84 83 6153
e 81 83 6154
e 83 81 6155
e 19 42 793
e 76 20 6156
e 76 77 1262
e 76 14 6157
e 58 86 6158
e 86 24 6159
e 87 26 6160
e 89 88 6161
e 86 87 6162
e 28 27 6163
e 86 25 6164
e 89 24 6165
e 89 90 6166
e 89 28 6167
e 28 29 6168
e 58 92 1354
e 58 85 2496
e 92 85 6169
e 85 91 6170
e 92 76 6171
e 85 30 6172
e 76 11 3436
e 76 30 6173
e 85 31 6174
e 85 33 6175
e 76 35 6176
e 76 93 6177
e 76 34 6178
e 76 34 6179
e 93 32 6180
e 76 32 6181
e 94 76 6182
e 58 94 6183
e 85 41 6184
e 76 36 6185
e 76 91 1634
e 85 40 6186
e 38 37 6187
e 94 85 6188
e 76 39 6189
e 85 1 6190
e 85 42 6191
e 91 38 6192
e 76 43 6193
e 76 95 6194
e 76 44 6195
e 76 45 6196
e 93 32 6197
e 31 46 6198
e 58 96 2879
e 96 78 6199
e 96 48 6200
e 96 47 6201
e 64 47 6202
e 96 49 6203
e 64 48 6204
e 96 64 6205
e 51 23 6206
e 51 50 6207
e 96 51 6208
e 58 97 6209
e 64 16 6210
e 64 52 6211
e 97 47 6212
e 5 31 833
e 97 64 6213
e 97 5 6214
e 102 101 6215
e 103 56 6216
e 94 96 6217
e 103 54 6218
e 56 37 806
e 103 55 6219
e 94 103 6220
e 58 103 2296
e 100 99 6221
e 96 100 6222
e 96 53 6223
e 100 53 6224
e 100 98 6225
e 96 102 6226
e 96 103 6227
e 100 31 6228
e 99 31 6229
t # 46
v 0 1388
v 1 1490
v 2 315
v 3 1308
v 4 1723
v 5 555
v 6 1724
v 7 1695
v 8 1725
v 9 1726
v 10 216
v 11 280
v 12 1727
v 13 1471
v 14 1728
v 15 395
v 16 1729
v 17 222
v 18 1730
v 19 1127
v 20 1731
v 21 204
v 22 679
v 23 389
v 24 1732
v 25 823
v 26 150
v 27 19
v 28 377
v 29 1633
v 30 668
v 31 1733
v 32 620
v 33 149
e 27 23 2496
e 23 0 6230
e 24 26 6231
e 25 24 6232
e 6 5 6233
e 3 2 6234
e 25 0 6235
e 25 6 6236
e 23 24 6237
e 26 3 6238
e 3 4 6239
e 3 1 6240
e 23 1 6241
e 27 25 2414
e 27 28 3610
e 28 8 6242
e 10 9 6243
e 28 7 6244
e 28 0 6245
e 28 10 6246
e 27 29 5577
e 29 11 6247
e 30 12 6248
e 29 21 5579
e 29 30 6249
e 27 26 763
e 26 16 6250
e 26 14 6251
e 14 13 6252
e 16 15 6253
e 27 31 6254
e 14 13 6255
e 31 32 6256
e 31 26 6257
e 31 14 6258
e 31 17 6259
e 26 19 6260
e 26 18 6261
e 31 14 6262
e 27 33 227
e 22 20 6263
e 33 21 6264
e 33 20 6265
e 33 20 6266
e 20 22 6267
e 20 13 6268
e 20 22 6269
t # 47
v 0 257
v 1 262
v 2 767
v 3 259
v 4 815
v 5 1207
v 6 10
v 7 994
v 8 126
v 9 89
v 10 108
v 11 77
v 12 1212
v 13 1218
v 14 1734
v 15 688
v 16 101
v 17 54
v 18 593
v 19 1735
v 20 524
v 21 9
v 22 16
v 23 356
v 24 818
v 25 1027
v 26 1028
v 27 39
v 28 222
v 29 273
v 30 475
v 31 848
v 32 824
v 33 275
v 34 1072
v 35 45
v 36 261
v 37 853
v 38 1736
v 39 267
v 40 821
v 41 517
v 42 1209
v 43 1534
v 44 976
v 45 19
v 46 1675
v 47 145
v 48 389
v 49 144
v 50 595
v 51 152
v 52 1030
v 53 1067
v 54 129
v 55 67
v 56 33
v 57 1255
v 58 42
v 59 127
v 60 255
v 61 49
v 62 541
v 63 1544
v 64 1737
v 65 150
v 66 309
v 67 284
v 68 130
v 69 441
v 70 849
v 71 1405
v 72 269
v 73 290
v 74 296
v 75 1236
v 76 1162
v 77 838
v 78 1237
v 79 151
v 80 590
v 81 443
v 82 53
v 83 208
v 84 105
v 85 46
v 86 1204
v 87 235
v 88 1228
v 89 1229
v 90 1230
v 91 1738
v 92 1231
v 93 1232
v 94 1210
v 95 1211
e 45 43 6270
e 44 0 6271
e 43 1 6272
e 2 0 6273
e 44 2 6274
e 43 0 6275
e 2 44 6276
e 44 0 6277
e 45 46 5954
e 46 0 6278
e 10 9 640
e 46 5 5957
e 48 8 3663
e 47 48 3661
e 8 1 512
e 46 7 5959
e 46 47 5961
e 48 10 5964
e 45 49 200
e 50 12 6279
e 49 0 6280
e 49 50 6281
e 49 11 6282
e 14 13 6283
e 12 14 6284
e 45 51 234
e 52 15 6285
e 51 52 6286
e 52 16 6287
e 45 54 140
e 54 18 3740
e 54 17 3741
e 45 57 3849
e 19 55 6288
e 57 2 6289
e 55 19 6290
e 57 56 6291
e 55 19 6292
e 58 21 6293
e 58 20 6294
e 21 20 6295
e 57 19 6296
e 58 20 6297
e 55 19 6298
e 57 20 6299
e 57 21 6300
e 57 58 6301
e 45 61 66
e 61 59 679
e 59 60 6302
e 61 19 6303
e 59 19 6304
e 60 15 6305
e 60 2 6306
e 45 63 5203
e 62 0 6307
e 62 53 6308
e 63 62 6309
e 63 64 6310
e 64 22 6311
e 64 0 6312
e 10 25 2955
e 45 65 763
e 65 26 2953
e 65 4 2231
e 65 10 644
e 65 3 2954
e 65 23 6313
e 10 24 5725
e 65 27 2960
e 45 66 567
e 66 67 2229
e 66 10 572
e 66 0 573
e 8 1 3256
e 67 8 2462
e 66 28 6314
e 67 29 2463
e 45 68 145
e 69 70 2237
e 68 30 6315
e 68 69 2239
e 68 0 6316
e 70 33 6317
e 33 32 2884
e 70 0 6318
e 68 31 2244
e 45 71 4508
e 34 4 6319
e 71 34 6320
e 34 3 6321
e 71 2 6322
e 34 8 6323
e 71 56 6324
e 34 10 6325
e 8 34 6326
e 8 34 6327
e 45 72 479
e 72 11 6328
e 72 35 6329
e 72 6 6330
e 72 56 6331
e 45 73 491
e 73 36 523
e 73 11 527
e 45 36 464
e 45 58 48
e 58 36 2465
e 58 73 524
e 36 0 2466
e 73 37 2257
e 36 56 499
e 37 38 6332
e 45 74 520
e 74 37 6333
e 45 77 2181
e 7 76 3730
e 77 39 3731
e 75 5 3732
e 77 78 3733
e 77 75 3734
e 77 6 3735
e 39 8 3736
e 39 0 485
e 75 7 3737
e 75 0 3738
e 45 80 1217
e 85 84 6334
e 80 55 3806
e 80 40 2187
e 80 79 6335
e 36 0 3672
e 55 86 3630
e 82 81 2197
e 40 3 3677
e 55 40 6336
e 86 87 6337
e 85 83 5973
e 87 0 6338
e 80 85 6339
e 80 82 2199
e 87 36 6340
e 45 91 6341
e 91 40 6342
e 91 88 6343
e 58 90 3676
e 58 89 3678
e 88 36 3679
e 88 90 3681
e 88 89 6344
e 36 89 6345
e 36 58 508
e 88 58 3680
e 36 90 6346
e 45 93 3684
e 93 41 3685
e 58 93 3686
e 45 55 94
e 58 55 95
e 93 95 3687
e 55 41 3688
e 95 94 3689
e 92 42 3690
e 58 42 3691
e 93 56 3692
e 92 58 3693
e 95 40 3694
e 55 12 3695
e 12 3 6347
e 55 56 1030
t # 48
v 0 1739
v 1 1740
v 2 1741
v 3 222
v 4 1742
v 5 216
v 6 87
v 7 212
v 8 744
v 9 1743
v 10 1089
v 11 1744
v 12 861
v 13 1729
v 14 1313
v 15 19
v 16 377
v 17 357
v 18 150
v 19 208
v 20 1303
v 21 129
v 22 1745
v 23 1746
v 24 1014
v 25 388
v 26 244
v 27 1009
v 28 451
v 29 236
v 30 128
v 31 947
v 32 1747
v 33 1748
v 34 21
v 35 1749
v 36 1053
v 37 176
v 38 1558
v 39 46
v 40 42
v 41 202
v 42 1363
v 43 1750
v 44 290
v 45 1751
v 46 59
v 47 1450
v 48 45
v 49 480
e 14 13 6348
e 10 11 6349
e 11 12 6350
e 12 0 6351
e 5 1 6352
e 15 9 6353
e 9 5 6354
e 9 0 6355
e 10 0 6356
e 15 10 6357
e 11 14 6358
e 2 14 6359
e 15 16 3610
e 16 17 6360
e 16 18 6361
e 18 3 6362
e 19 3 6363
e 16 0 6364
e 16 3 6365
e 18 19 6366
e 15 29 394
e 29 5 6367
e 29 20 6368
e 20 21 6369
e 26 28 6370
e 28 27 6371
e 21 0 6372
e 21 24 6373
e 24 22 6374
e 24 23 6375
e 21 26 6376
e 21 25 6377
e 21 4 6378
e 15 30 910
e 30 31 6379
e 31 6 6380
e 30 6 2387
e 33 32 6381
e 5 35 6382
e 35 34 6383
e 5 33 6384
e 31 5 6385
e 15 40 48
e 15 43 6386
e 40 43 6387
e 39 38 6388
e 36 37 6389
e 43 42 6390
e 43 7 6391
e 40 36 6392
e 36 39 6393
e 15 36 2968
e 40 6 1815
e 42 41 6394
e 43 6 6395
e 36 6 6396
e 37 6 6397
e 15 44 491
e 49 48 6050
e 44 6 6398
e 46 45 6399
e 49 3 6400
e 44 46 6401
e 46 8 6402
e 46 47 6403
e 47 1 6404
e 47 49 6405
t # 49
v 0 1752
v 1 1308
v 2 1753
v 3 103
v 4 45
v 5 27
v 6 483
v 7 1608
v 8 222
v 9 217
v 10 739
v 11 722
v 12 463
v 13 64
v 14 1654
v 15 1754
v 16 105
v 17 219
v 18 218
v 19 42
v 20 320
v 21 1755
v 22 1746
v 23 581
v 24 349
v 25 1756
v 26 665
v 27 593
v 28 17
v 29 382
v 30 865
v 31 1757
v 32 296
v 33 128
v 34 19
v 35 151
v 36 239
v 37 240
v 38 150
v 39 49
v 40 1758
v 41 67
v 42 1175
v 43 946
v 44 481
v 45 1354
v 46 1248
v 47 131
v 48 673
v 49 143
v 50 1743
v 51 1759
v 52 172
v 53 210
v 54 331
v 55 206
v 56 1189
v 57 1319
v 58 392
v 59 33
v 60 909
v 61 1760
v 62 236
e 32 33 6406
e 33 2 6407
e 34 32 520
e 3 1 6408
e 33 3 6409
e 34 31 6410
e 31 1 6411
e 34 36 403
e 36 35 6412
e 36 0 6413
e 36 4 6414
e 4 3 6415
e 34 39 66
e 5 0 6416
e 39 5 6417
e 0 5 6418
e 0 38 6419
e 5 3 6420
e 38 0 6421
e 5 37 6422
e 34 41 94
e 41 40 6423
e 41 6 6424
e 6 0 6425
e 42 7 6426
e 34 42 3416
e 43 9 6427
e 42 8 6428
e 19 11 6429
e 43 0 6430
e 19 10 6431
e 9 0 6432
e 42 43 6433
e 9 10 6434
e 9 11 6435
e 9 19 6436
e 43 11 6437
e 41 45 4429
e 41 35 417
e 13 0 6438
e 41 44 4730
e 45 12 6439
e 46 47 6440
e 41 0 6441
e 46 13 6442
e 32 14 6443
e 14 0 6444
e 43 3 6445
e 32 0 6446
e 43 16 6447
e 32 43 6448
e 43 15 6449
e 34 0 6450
e 0 19 6451
e 0 48 6452
e 48 19 6453
e 19 11 6454
e 18 17 6455
e 48 18 6456
e 34 49 188
e 49 20 6457
e 49 18 2650
e 41 0 6458
e 49 41 6459
e 34 50 6353
e 50 35 6460
e 50 0 6461
e 50 21 6462
e 51 0 6463
e 50 0 6464
e 50 51 6465
e 22 0 6466
e 54 22 6467
e 53 52 6468
e 54 53 6469
e 51 54 6470
e 0 41 6471
e 41 57 6472
e 41 23 6473
e 41 56 3530
e 57 0 6474
e 57 24 6475
e 56 55 3531
e 57 25 6476
e 35 0 6477
e 34 35 232
e 0 27 6478
e 0 58 6479
e 58 26 6480
e 34 60 2429
e 60 28 6481
e 60 5 6482
e 60 59 6483
e 5 3 5165
e 34 62 394
e 62 35 6484
e 36 61 6485
e 41 1 6486
e 62 41 2641
e 35 36 6487
e 5 29 6488
e 62 36 6489
e 35 41 5397
e 5 30 6490
e 41 1 6491
e 36 5 3992
t # 50
v 0 1761
v 1 1762
v 2 1763
v 3 179
v 4 1764
v 5 77
v 6 348
v 7 1765
v 8 441
v 9 1
v 10 103
v 11 673
v 12 1766
v 13 61
v 14 310
v 15 235
v 16 316
v 17 19
v 18 67
v 19 138
v 20 149
v 21 248
v 22 553
v 23 464
v 24 1767
v 25 400
v 26 635
v 27 344
v 28 689
v 29 1547
v 30 304
v 31 959
v 32 23
v 33 364
v 34 615
v 35 145
v 36 395
v 37 240
v 38 143
v 39 195
v 40 1768
v 41 425
v 42 33
v 43 150
v 44 222
v 45 46
v 46 142
v 47 216
v 48 667
v 49 49
v 50 1650
v 51 121
v 52 286
v 53 1769
v 54 60
v 55 48
e 17 8 2879
e 15 1 6492
e 14 10 2537
e 15 2 6493
e 14 0 6494
e 8 11 6495
e 11 14 6496
e 14 12 6497
e 8 0 6498
e 11 15 6499
e 11 0 6500
e 10 13 6501
e 10 9 6502
e 15 16 6503
e 17 19 163
e 17 20 227
e 17 18 94
e 19 20 6504
e 25 24 6505
e 1 0 6506
e 20 1 6507
e 19 18 6508
e 15 0 6509
e 19 1 6510
e 23 22 6511
e 18 1 6512
e 18 1 6513
e 15 25 6514
e 29 27 5213
e 29 3 5211
e 20 15 6515
e 29 28 5212
e 15 29 6516
e 22 21 6517
e 20 23 6518
e 27 26 1559
e 17 34 1423
e 17 35 204
e 17 30 552
e 15 4 6519
e 35 15 6520
e 34 30 6521
e 35 0 6522
e 30 31 6523
e 30 0 6524
e 34 35 6525
e 34 0 6526
e 31 4 6527
e 31 32 6528
e 32 33 6529
e 17 38 188
e 38 5 6530
e 38 37 1037
e 38 39 6531
e 38 7 6532
e 5 36 6533
e 45 44 6534
e 17 7 6535
e 40 7 6536
e 43 41 2164
e 43 3 6537
e 43 45 6538
e 7 43 6539
e 43 42 4828
e 17 49 66
e 49 7 6540
e 46 47 1130
e 49 46 5585
e 46 7 6541
e 47 7 6542
e 46 48 6543
e 7 50 6544
e 7 18 6545
e 52 51 4917
e 54 55 6546
e 18 53 6547
e 53 6 6548
e 18 54 6129
e 18 6 6549
e 18 52 476
e 52 18 6550
t # 51
v 0 1770
v 1 679
v 2 1573
v 3 1771
v 4 1772
v 5 855
v 6 89
v 7 1773
v 8 1774
v 9 1775
v 10 1776
v 11 349
v 12 365
v 13 1777
v 14 1778
v 15 307
v 16 54
v 17 1779
v 18 719
v 19 1780
v 20 1781
v 21 143
v 22 21
v 23 195
v 24 45
v 25 748
v 26 575
v 27 1782
v 28 848
v 29 350
v 30 217
v 31 1655
v 32 1783
v 33 1784
v 34 617
v 35 573
v 36 29
v 37 1127
v 38 1785
v 39 1316
v 40 1579
v 41 1786
v 42 605
v 43 1787
v 44 67
v 45 311
v 46 1788
v 47 1789
v 48 74
v 49 1790
v 50 1791
v 51 1792
v 52 1793
v 53 1794
v 54 1795
v 55 1796
v 56 1797
v 57 1798
v 58 1799
v 59 105
v 60 1800
v 61 531
v 62 1575
v 63 555
v 64 1801
v 65 1802
v 66 1803
v 67 1804
v 68 1805
v 69 1806
v 70 1594
v 71 464
v 72 1807
v 73 206
v 74 1011
v 75 633
v 76 320
v 77 1014
v 78 1289
v 79 42
v 80 1309
v 81 475
v 82 12
v 83 1808
v 84 19
v 85 49
v 86 482
v 87 1809
v 88 540
v 89 1810
v 90 151
v 91 532
v 92 760
v 93 323
v 94 205
v 95 495
v 96 1811
v 97 541
v 98 1058
v 99 386
v 100 216
v 101 1812
v 102 27
v 103 673
v 104 1813
v 105 1715
v 106 1814
v 107 769
v 108 157
v 109 234
v 110 144
v 111 276
v 112 1815
v 113 381
v 114 534
v 115 1816
v 116 238
v 117 158
v 118 1817
v 119 1818
v 120 1326
v 121 1819
v 122 297
v 123 209
v 124 1820
v 125 1433
v 126 1821
v 127 1822
v 128 595
v 129 1823
v 130 1265
v 131 1824
v 132 130
v 133 1825
v 134 1826
v 135 289
v 136 1827
v 137 1828
v 138 1829
v 139 611
v 140 697
v 141 1830
v 142 545
v 143 593
v 144 415
v 145 519
v 146 1831
v 147 1832
v 148 1833
v 149 637
v 150 33
v 151 844
v 152 208
v 153 1834
v 154 1835
v 155 1836
v 156 1837
v 157 129
v 158 328
v 159 1838
v 160 136
v 161 913
v 162 761
v 163 1839
v 164 300
v 165 1686
v 166 248
v 167 1840
v 168 329
v 169 483
e 84 82 5740
e 83 0 6551
e 1 2 6552
e 82 1 6553
e 82 0 6554
e 84 83 6555
e 82 83 6556
e 85 86 6557
e 84 85 66
e 85 0 6558
e 5 0 6559
e 85 0 6560
e 5 4 6561
e 85 3 6562
e 0 5 6563
e 85 0 6564
e 84 44 94
e 44 7 6565
e 8 0 6566
e 10 0 6567
e 0 8 6568
e 87 10 6569
e 44 0 6570
e 87 9 6571
e 8 87 6572
e 88 0 6573
e 85 79 77
e 88 89 6574
e 44 0 6575
e 44 11 6576
e 85 88 6577
e 79 44 2211
e 12 0 6578
e 79 88 6579
e 85 44 318
e 89 12 6580
e 84 91 1128
e 91 0 6581
e 94 93 6582
e 14 13 6583
e 91 14 6584
e 91 90 6585
e 91 92 6586
e 14 94 6587
e 84 90 232
e 99 100 6588
e 84 95 1324
e 17 0 6589
e 90 95 1330
e 96 17 6590
e 95 96 6591
e 44 99 735
e 95 0 6592
e 79 19 6593
e 44 98 6594
e 91 44 1261
e 96 16 6595
e 91 97 1789
e 79 20 6596
e 97 18 6597
e 91 79 1133
e 90 91 1131
e 97 19 6598
e 79 44 1445
e 97 20 6599
e 97 79 6600
e 97 92 6601
e 84 21 188
e 23 0 6602
e 21 94 6603
e 102 23 6604
e 21 22 6605
e 94 102 3839
e 94 101 6606
e 94 0 6607
e 102 0 6608
e 84 103 6158
e 103 24 6609
e 15 0 6610
e 103 15 6611
e 79 21 911
e 79 103 6612
e 84 0 6613
e 0 105 6614
e 84 79 48
e 105 104 6615
e 21 25 6616
e 84 0 6617
e 0 79 6618
e 0 21 6619
e 79 0 6620
e 79 0 6621
e 84 106 6622
e 44 108 6623
e 106 0 6624
e 26 0 6625
e 106 26 6626
e 44 27 6627
e 106 107 6628
e 106 44 6629
e 84 110 200
e 110 109 6630
e 110 0 6631
e 110 28 6632
e 110 29 6633
e 28 6 6634
e 110 6 6635
e 44 112 6636
e 0 30 6637
e 0 31 6638
e 31 111 6639
e 0 44 6640
e 44 32 6641
e 44 114 6642
e 44 113 4432
e 114 0 6643
e 44 90 417
e 79 0 6644
e 113 0 6645
e 44 34 1442
e 113 33 6646
e 44 79 297
e 34 79 6647
e 79 113 6648
e 113 35 6649
e 79 114 6650
e 79 34 6651
e 79 34 6652
e 113 116 5881
e 34 113 6653
e 34 0 6654
e 34 33 6655
e 113 115 6656
e 110 36 6657
e 110 15 6658
e 110 38 6659
e 110 37 6660
e 40 0 6661
e 117 39 6662
e 117 118 6663
e 120 40 6664
e 39 6 6665
e 118 0 6666
e 84 120 4225
e 120 0 6667
e 0 40 6668
e 84 117 1048
e 90 117 6669
e 0 40 6670
e 40 0 6671
e 118 119 6672
e 90 120 4271
e 118 15 6673
e 84 41 6674
e 41 39 6675
e 41 0 6676
e 0 41 6677
e 79 44 95
e 84 121 6678
e 79 121 6679
e 100 122 6680
e 121 42 6681
e 121 16 6682
e 44 93 3608
e 16 0 6683
e 84 124 6684
e 124 39 6685
e 0 41 6686
e 124 123 6687
e 124 11 6688
e 124 0 6689
e 124 0 6690
e 85 39 6691
e 44 125 6692
e 85 113 6693
e 113 43 6694
e 85 90 3863
e 128 0 6695
e 128 108 6696
e 45 0 6697
e 128 45 4152
e 127 126 6698
e 44 128 6699
e 44 39 6700
e 44 130 3948
e 130 129 6701
e 84 0 6702
e 84 132 145
e 84 131 6703
e 0 132 6704
e 132 133 6705
e 0 131 6706
e 132 15 6707
e 133 36 6708
e 131 0 6709
e 131 36 6710
e 132 134 6711
e 131 46 6712
e 131 5 6713
e 132 0 6714
e 84 136 6715
e 136 135 6716
e 99 137 6717
e 136 47 6718
e 136 48 6719
e 136 0 6720
e 136 44 6721
e 137 138 6722
e 137 22 6723
e 84 139 1389
e 139 18 6724
e 137 47 6725
e 18 0 6726
e 139 137 6727
e 139 18 6728
e 49 0 6729
e 44 50 6730
e 44 50 6731
e 50 49 6732
e 84 140 6733
e 84 52 6734
e 79 140 6735
e 79 52 6736
e 140 52 6737
e 52 141 6738
e 140 51 6739
e 141 73 6740
e 84 142 1237
e 142 53 6741
e 142 145 1243
e 145 0 6742
e 144 0 6743
e 144 143 6744
e 142 144 6745
e 84 146 6746
e 79 146 6747
e 146 24 6748
e 148 147 6749
e 0 148 6750
e 146 54 6751
e 0 55 6752
e 0 149 6753
e 151 56 6754
e 0 150 6755
e 57 0 6756
e 0 151 6757
e 151 57 6758
e 84 153 6759
e 79 153 6760
e 44 57 6761
e 153 0 6762
e 153 56 6763
e 44 58 6764
e 44 59 6765
e 59 152 3149
e 155 61 6766
e 44 154 6767
e 84 155 6768
e 79 155 6769
e 44 60 6770
e 155 60 6771
e 156 62 6772
e 84 156 6773
e 156 63 6774
e 156 0 6775
e 79 66 6776
e 157 0 6777
e 157 64 6778
e 65 66 6779
e 156 122 6780
e 65 79 6781
e 157 65 6782
e 79 65 6783
e 63 157 6784
e 65 50 6785
e 44 65 6786
e 44 65 6787
e 65 0 6788
e 65 2 6789
e 113 68 6790
e 158 113 6791
e 113 0 6792
e 84 160 2296
e 160 123 6793
e 160 69 6794
e 160 159 6795
e 159 36 6796
e 161 0 6797
e 0 11 6798
e 11 161 6799
e 0 70 6800
e 79 50 6801
e 67 50 6802
e 67 79 6803
e 70 71 6804
e 79 67 6805
e 0 67 6806
e 74 0 6807
e 0 72 6808
e 0 162 6809
e 79 0 6810
e 0 74 6811
e 162 79 6812
e 79 158 6813
e 162 73 6814
e 162 158 6815
e 162 0 6816
e 75 0 6817
e 163 75 6818
e 163 147 6819
e 0 163 6820
e 164 165 6821
e 164 76 6822
e 84 164 6823
e 44 77 6824
e 44 77 6825
e 44 166 710
e 167 80 6826
e 79 0 6827
e 167 166 6828
e 80 15 6829
e 84 167 6830
e 167 78 6831
e 80 0 6832
e 15 80 6833
e 167 81 6834
e 167 98 6835
e 167 15 6836
e 167 169 6837
e 169 168 6838
t # 52
v 0 678
v 1 179
v 2 207
v 3 1841
v 4 635
v 5 240
v 6 105
v 7 1842
v 8 45
v 9 182
v 10 183
v 11 1045
v 12 222
v 13 1014
v 14 131
v 15 1843
v 16 1661
v 17 317
v 18 395
v 19 181
v 20 29
v 21 1093
v 22 17
v 23 87
v 24 103
v 25 195
v 26 574
v 27 368
v 28 408
v 29 1844
v 30 396
v 31 93
v 32 296
v 33 1845
v 34 1846
v 35 443
v 36 1847
v 37 404
v 38 405
v 39 1848
v 40 1187
v 41 66
v 42 1730
v 43 356
v 44 1
v 45 1630
v 46 1447
v 47 462
v 48 1849
v 49 1850
v 50 902
v 51 1851
v 52 1852
v 53 950
v 54 6
v 55 1853
v 56 722
v 57 218
v 58 310
v 59 864
v 60 1854
v 61 564
v 62 61
v 63 1855
v 64 1028
v 65 89
v 66 665
v 67 1856
v 68 176
v 69 1857
v 70 920
v 71 225
v 72 1858
v 73 680
v 74 1859
v 75 1825
v 76 190
v 77 1860
v 78 346
v 79 1861
v 80 307
v 81 67
v 82 1164
v 83 150
v 84 19
v 85 142
v 86 660
v 87 151
v 88 481
v 89 1526
v 90 27
v 91 326
v 92 1429
v 93 42
v 94 1195
v 95 1468
v 96 331
v 97 329
v 98 210
v 99 152
v 100 333
v 101 239
v 102 383
v 103 389
v 104 128
v 105 285
v 106 495
v 107 382
v 108 206
v 109 969
v 110 541
v 111 1862
v 112 1450
v 113 1161
v 114 946
v 115 348
v 116 1653
v 117 149
v 118 101
v 119 675
v 120 589
v 121 577
v 122 236
v 123 612
v 124 1325
v 125 1863
v 126 148
v 127 380
v 128 482
v 129 1650
v 130 673
v 131 1588
v 132 590
v 133 477
v 134 441
v 135 425
v 136 204
v 137 1864
v 138 1865
v 139 1866
v 140 608
v 141 377
v 142 1867
v 143 1542
v 144 661
v 145 203
v 146 388
v 147 145
v 148 247
v 149 1868
v 150 1869
v 151 1870
v 152 620
v 153 33
v 154 672
v 155 138
v 156 378
v 157 1871
v 158 124
v 159 393
v 160 1872
v 161 976
v 162 1873
v 163 1874
v 164 1875
v 165 1876
v 166 414
v 167 1877
v 168 430
v 169 1878
v 170 1879
v 171 472
v 172 1880
v 173 121
v 174 604
v 175 1881
v 176 3
v 177 1644
v 178 59
v 179 255
v 180 1882
v 181 400
v 182 1883
v 183 1760
v 184 1884
v 185 532
v 186 1885
v 187 359
v 188 49
v 189 1824
v 190 1886
v 191 1887
v 192 802
v 193 1058
v 194 381
v 195 578
v 196 209
v 197 158
v 198 551
v 199 48
v 200 1888
