t # 0
v 0 1
v 1 2
v 2 3
v 3 4
v 4 5
v 5 6
v 6 7
v 7 8
v 8 9
v 9 10
v 10 11
v 11 12
v 12 13
v 13 14
v 14 15
v 15 16
v 16 17
v 17 18
v 18 19
v 19 20
v 20 21
v 21 22
v 22 23
v 23 24
v 24 25
v 25 26
v 26 27
v 27 28
v 28 29
v 29 30
v 30 31
v 31 32
v 32 33
v 33 34
v 34 35
v 35 36
v 36 37
v 37 38
v 38 39
v 39 40
v 40 41
v 41 42
v 42 43
v 43 44
v 44 45
v 45 46
v 46 47
v 47 48
v 48 49
v 49 50
v 50 51
v 51 52
v 52 53
v 53 54
v 54 55
v 55 56
v 56 57
v 57 58
v 58 59
v 59 60
v 60 61
v 61 62
v 62 63
v 63 64
v 64 65
v 65 66
v 66 67
v 67 68
v 68 69
v 69 70
v 70 71
v 71 72
v 72 73
e 99 93 635
e 98 95 8087
e 98 94 8088
e 96 5 8089
e 96 4 7770
e 97 10 8090
e 96 0 7778
e 93 0 8091
e 93 1 8092
e 96 95 8093
e 97 11 8094
e 97 8 8095
e 10 8 6441
e 1 96 8096
e 8 9 8097
e 98 0 8098
e 96 7 8099
e 96 6 8100
e 96 10 8101
e 97 98 8102
e 99 104 2
e 99 100 8103
e 104 100 8104
e 100 4 8105
e 16 10 8106
e 100 102 8107
e 99 105 3253
e 106 10 8108
e 104 10 637
e 99 16 836
e 100 101 8109
e 100 103 8110
e 16 14 8111
e 10 105 3256
e 16 106 8112
e 10 16 8113
e 10 14 8114
e 105 12 8115
e 16 107 8116
e 16 10 6376
e 105 3 8117
e 99 10 211
e 105 13 8118
e 13 14 8119
e 99 114 1063
e 10 114 8120
e 99 109 192
e 114 19 8121
e 10 109 311
e 18 17 8122
e 109 110 8123
e 109 112 3847
e 109 10 8124
e 114 20 8125
e 109 108 2184
e 114 18 8126
e 114 113 8127
e 10 108 8128
e 109 5 8129
e 114 108 8130
e 109 111 8131
e 115 22 3876
e 99 115 1151
e 115 21 8132
e 115 23 8133
e 115 116 8134
e 116 24 8135
e 116 12 8136
e 99 120 818
e 121 26 8137
e 120 14 8138
e 10 117 8139
e 120 25 8140
e 120 119 8141
e 120 118 8142
e 10 118 8143
e 120 10 7899
e 120 117 8144
e 10 119 8145
e 120 121 8146
e 109 27 3497
e 109 28 8147
e 28 14 8148
e 109 27 8149
e 99 8 8150
e 99 125 8151
e 99 123 8152
e 1 30 436
e 126 31 8153
e 8 123 8154
e 8 125 8155
e 123 29 8156
e 123 124 8157
e 125 126 8158
e 126 32 8159
e 32 4 8160
e 123 122 8161
e 126 8 7787
e 124 1 8162
e 99 127 800
e 133 132 7959
e 133 131 7957
e 34 8 8163
e 127 8 6414
e 9 36 8164
e 130 9 8165
e 67 38 8166
e 130 9 8167
e 128 34 8168
e 10 33 8169
e 127 130 8170
e 67 133 7960
e 127 128 8171
e 127 129 8172
e 127 67 3841
e 129 8 8173
e 129 35 8174
e 129 130 8175
e 99 136 2072
e 42 14 8176
e 134 39 8177
e 99 134 7283
e 136 43 8178
e 104 136 8179
e 134 29 8180
e 41 29 8181
e 136 41 8182
e 43 0 8183
e 104 134 8184
e 67 135 8185
e 134 40 8186
e 99 139 98
e 10 139 8187
e 99 138 2073
e 10 138 2081
e 140 15 8188
e 140 141 8189
e 139 35 8190
e 138 44 8191
e 140 48 8192
e 139 48 8193
e 139 140 8194
e 44 137 8195
e 138 45 8196
e 33 14 8197
e 33 46 8198
e 33 47 8199
e 99 33 150
e 109 49 8200
e 144 52 8201
e 144 51 8202
e 109 142 8203
e 144 49 760
e 143 50 8204
e 144 12 8205
e 109 144 8206
e 142 143 8207
e 99 145 8208
e 145 104 8209
e 145 10 8210
e 145 53 8211
e 145 143 8212
e 145 10 8213
e 145 146 8214
e 145 55 8215
e 10 53 2815
e 143 56 8216
e 146 7 8217
e 148 7 8218
e 148 7 8219
e 148 147 8220
e 146 148 8221
e 138 53 8222
e 139 63 8223
e 138 120 8224
e 120 139 8225
e 120 54 8226
e 120 149 8227
e 120 62 8228
e 149 60 8229
e 149 120 8230
e 60 61 8231
e 10 54 8232
e 54 58 8233
e 54 59 8234
e 150 64 8235
e 99 150 1447
e 10 152 8236
e 126 67 3411
e 150 62 8237
e 151 54 8238
e 10 151 8239
e 151 48 8240
e 150 152 8241
e 152 153 8242
e 152 48 8243
e 150 151 8244
e 152 66 8245
e 152 126 8246
e 126 49 8247
e 151 65 8248
e 152 7 8249
e 150 10 3938
e 33 154 8250
e 33 12 8251
e 156 155 8252
e 156 159 8253
e 159 157 8254
e 159 158 8255
e 33 68 8256
e 156 69 8257
e 99 161 64
e 99 160 644
e 99 162 909
e 161 162 8258
e 160 71 8259
e 161 160 822
e 160 70 8260
e 163 72 8261
e 163 73 8262
e 162 163 6883
e 163 62 8263
e 99 31 8264
e 167 75 8265
e 31 10 8266
e 120 166 8267
e 31 165 8268
e 31 164 8269
e 55 66 8270
e 31 74 8271
e 165 66 8272
e 31 26 8273
e 165 22 8274
e 10 14 8275
e 120 15 8276
e 10 167 8277
e 10 74 8278
e 120 167 8279
e 165 55 8280
e 164 62 8281
e 10 15 8282
e 10 26 8283
e 10 166 4983
e 10 165 8284
e 31 62 8285
e 104 115 7943
e 99 169 6828
e 170 15 8286
e 169 79 8287
e 104 169 8288
e 169 81 8289
e 80 79 8290
e 115 77 8291
e 115 76 8292
e 169 80 8293
e 78 14 8294
e 81 54 8295
e 10 81 8296
e 115 78 8297
e 10 80 8298
e 169 10 8299
e 115 168 8300
e 169 170 8301
e 99 171 8302
e 99 172 243
e 172 171 8303
e 165 21 8304
e 82 79 8305
e 165 22 8306
e 171 26 8307
e 172 109 8308
e 109 82 8309
e 174 84 8310
e 174 83 8311
e 109 174 8312
e 79 21 8313
e 109 173 8314
e 99 53 3642
e 99 83 4842
e 99 54 7984
e 99 89 512
e 99 85 511
e 99 87 519
e 99 66 962
e 99 88 516
e 99 49 964
e 85 86 8315
e 99 62 8316
e 99 48 2693
e 99 90 514
e 99 91 2220
e 99 92 965
e 99 15 3643
e 99 12 3644
e 54 86 8317
t # 56
v 0 2266
v 1 581
v 2 1353
v 3 599
v 4 596
v 5 1382
v 6 589
v 7 52
v 8 952
v 9 2267
v 10 2268
v 11 58
v 12 2269
v 13 2270
v 14 47
v 15 2271
v 16 107
v 17 2272
v 18 2273
v 19 2219
v 20 104
v 21 394
v 22 151
v 23 12
v 24 575
v 25 14
v 26 2274
v 27 2275
v 28 849
v 29 940
v 30 161
v 31 954
v 32 2276
v 33 917
v 34 287
v 35 145
v 36 148
v 37 1308
v 38 2277
v 39 173
v 40 2278
v 41 93
v 42 969
v 43 2279
v 44 2280
v 45 2281
v 46 1175
v 47 602
v 48 803
v 49 777
v 50 806
v 51 805
v 52 860
v 53 2282
v 54 211
v 55 922
v 56 2283
v 57 249
v 58 246
v 59 251
v 60 252
v 61 921
v 62 247
v 63 373
v 64 289
v 65 728
v 66 46
v 67 117
v 68 278
v 69 112
v 70 361
v 71 437
v 72 1502
v 73 70
v 74 710
v 75 124
v 76 1066
v 77 553
v 78 1095
v 79 133
v 80 723
v 81 2284
v 82 447
v 83 201
v 84 44
v 85 120
v 86 182
v 87 2285
v 88 319
v 89 227
v 90 475
v 91 1094
v 92 2223
v 93 701
v 94 443
v 95 1015
v 96 2286
v 97 383
v 98 517
v 99 1023
v 100 1498
v 101 2287
v 102 131
v 103 68
v 104 482
e 66 64 476
e 7 0 8318
e 64 7 565
e 65 11 8319
e 1 10 8320
e 7 5 8321
e 2 1 8322
e 2 4 8323
e 62 6 1788
e 65 3 8324
e 7 1 8325
e 62 3 8326
e 7 62 2563
e 66 2 8327
e 2 0 8328
e 63 7 2560
e 4 5 8329
e 66 63 1742
e 4 3 8330
e 7 3 8331
e 63 8 7719
e 7 6 1262
e 7 65 8332
e 63 9 8333
e 66 67 192
e 67 14 8334
e 67 14 8124
e 67 68 2191
e 67 12 8335
e 67 14 623
e 14 12 8336
e 14 3 8337
e 67 6 1195
e 67 69 8338
e 69 15 8339
e 69 15 8340
e 66 70 657
e 70 71 8341
e 17 11 8342
e 70 16 8343
e 71 17 8344
e 71 3 8345
e 16 6 8346
e 17 5 8347
e 71 18 8348
e 14 7 8349
e 7 20 4946
e 73 19 8350
e 73 7 8351
e 73 14 2464
e 14 3 8352
e 73 3 8353
e 73 72 8354
e 7 21 8355
e 66 7 41
e 66 14 211
e 14 67 311
e 14 7 246
e 67 75 169
e 67 22 3240
e 7 23 8356
e 75 74 8357
e 7 76 8358
e 66 77 1972
e 77 3 8359
e 77 72 8360
e 77 17 8361
e 77 24 8362
e 66 80 1573
e 80 16 1950
e 80 79 8363
e 80 14 3229
e 7 25 8364
e 14 7 1673
e 14 79 1314
e 79 3 8365
e 80 7 8366
e 7 78 8367
e 67 81 8368
e 81 0 8369
e 67 16 8370
e 82 0 8371
e 27 26 8372
e 28 6 8373
e 82 28 8374
e 82 27 8375
e 67 82 8376
e 82 30 8377
e 82 83 8378
e 28 29 8379
e 14 85 3252
e 66 85 154
e 85 16 1924
e 86 3 8380
e 14 84 8381
e 87 88 8382
e 14 87 8383
e 90 34 8384
e 88 67 4431
e 86 34 8385
e 31 0 8386
e 85 84 8387
e 90 33 8388
e 66 87 8389
e 85 86 8390
e 86 11 8391
e 14 16 6375
e 87 84 8392
e 87 16 8393
e 67 89 8394
e 89 31 8395
e 88 0 8396
e 14 32 8397
e 14 33 8398
e 67 90 8399
e 90 32 8400
e 88 90 8401
e 90 14 8402
e 66 16 8403
e 67 34 3254
e 16 91 8404
e 67 35 8405
e 91 67 5827
e 91 0 8406
e 67 30 5947
e 93 33 8407
e 93 94 1393
e 93 32 8408
e 93 36 8409
e 67 32 8410
e 14 93 4676
e 14 67 206
e 93 14 8411
e 93 92 8412
e 67 76 7548
e 66 84 2
e 66 95 5534
e 95 73 8413
e 84 95 8414
e 73 6 1199
e 66 96 8415
e 95 0 8416
e 84 0 8417
e 96 0 8418
e 7 38 8419
e 7 97 8420
e 84 96 8421
e 67 37 3497
e 96 67 8422
e 7 98 1020
e 37 7 8423
e 37 0 8424
e 85 0 8425
e 39 38 8426
e 85 100 8427
e 100 3 8428
e 102 42 8429
e 85 99 8430
e 100 102 8431
e 14 100 8432
e 99 39 8433
e 99 3 8434
e 85 14 1412
e 102 22 8435
e 100 101 8436
e 73 41 157
e 73 97 8437
e 14 73 8438
e 73 38 8439
e 66 103 84
e 103 67 140
e 103 0 8440
e 43 6 8441
e 67 43 8442
e 0 42 8443
e 67 0 8444
e 0 6 8445
e 66 73 91
e 44 6 8446
e 14 73 1306
e 7 44 8447
e 7 43 8448
e 73 45 8449
e 73 78 8450
e 14 78 8451
e 66 49 1903
e 66 51 1905
e 66 54 503
e 66 48 1904
e 66 52 2151
e 66 53 8452
e 66 47 3164
e 50 104 2155
e 66 50 1909
e 66 57 519
e 66 55 6018
e 66 61 5583
e 66 59 516
e 66 56 8453
t # 57
v 0 142
v 1 2288
v 2 99
v 3 169
v 4 78
v 5 155
v 6 2289
v 7 452
v 8 662
v 9 1979
v 10 1043
v 11 556
v 12 1476
v 13 302
v 14 1933
v 15 100
v 16 743
v 17 287
v 18 718
v 19 1034
v 20 540
v 21 378
v 22 12
v 23 52
v 24 79
v 25 104
v 26 133
v 27 361
v 28 117
v 29 2146
v 30 620
v 31 46
v 32 161
v 33 537
v 34 44
v 35 1143
v 36 47
v 37 120
v 38 197
v 39 1173
v 40 1021
v 41 293
v 42 1029
v 43 416
v 44 349
v 45 2290
v 46 1477
v 47 56
v 48 2291
v 49 516
v 50 1498
v 51 82
v 52 268
v 53 695
v 54 552
v 55 377
v 56 951
v 57 2292
v 58 2221
v 59 2293
v 60 2294
v 61 373
v 62 36
v 63 76
v 64 551
v 65 473
v 66 2295
v 67 1040
v 68 961
v 69 69
v 70 575
v 71 2296
v 72 1374
v 73 594
v 74 278
v 75 192
v 76 70
v 77 1670
v 78 2297
v 79 617
v 80 1183
v 81 198
v 82 171
v 83 1187
v 84 1696
v 85 924
v 86 2298
v 87 2299
v 88 2109
v 89 1024
v 90 714
v 91 628
v 92 2300
v 93 725
v 94 1419
v 95 1065
v 96 112
v 97 789
v 98 127
v 99 93
e 31 27 657
e 27 28 673
e 27 26 8454
e 28 29 7592
e 29 30 8455
e 27 2 8456
e 28 0 2655
e 30 4 1236
e 30 5 8457
e 26 1 8458
e 26 0 2959
e 38 39 8459
e 31 36 211
e 38 0 8460
e 33 0 8461
e 33 1 8462
e 37 2 8463
e 31 37 154
e 31 26 342
e 31 33 1847
e 33 6 8464
e 26 7 8465
e 38 39 8466
e 33 32 8467
e 37 38 8468
e 34 33 8469
e 36 37 3252
e 34 0 8470
e 34 26 7814
e 31 34 2
e 26 8 8471
e 36 34 8472
e 26 35 8473
e 45 32 8474
e 45 0 8475
e 31 40 2512
e 43 0 8476
e 45 44 8477
e 43 42 8478
e 34 43 8479
e 28 4 8480
e 40 0 4461
e 45 4 8481
e 28 4 952
e 43 9 8482
e 40 28 8483
e 40 43 8484
e 28 9 8485
e 28 41 493
e 34 28 3201
e 43 45 8486
e 31 43 695
e 40 34 8487
e 9 0 8488
e 0 10 8489
e 36 10 8490
e 0 46 8491
e 36 46 8492
e 31 50 4588
e 48 47 8493
e 50 0 8494
e 50 49 8495
e 0 36 8496
e 0 48 8497
e 36 48 8498
e 31 28 192
e 56 55 8499
e 28 58 8039
e 54 53 8500
e 51 52 8501
e 28 2 1379
e 28 51 8502
e 51 56 8503
e 51 54 8504
e 58 57 8505
e 58 11 8506
e 51 0 1396
e 56 0 8507
e 11 59 8508
e 31 60 8509
e 60 2 8510
e 60 11 8511
e 68 67 8512
e 34 28 223
e 31 65 909
e 63 62 4076
e 34 65 910
e 61 63 8513
e 28 61 8514
e 28 12 8515
e 28 64 1437
e 65 68 8516
e 65 66 8517
e 28 12 8518
e 72 73 8519
e 70 71 8520
e 31 75 4873
e 75 2 8521
e 75 74 8522
e 75 76 5224
e 78 13 8523
e 76 14 8524
e 76 13 5854
e 77 15 8525
e 78 70 8526
e 70 80 8527
e 76 78 8528
e 70 79 8529
e 70 81 8530
e 76 77 8531
e 76 15 8532
e 31 87 8533
e 87 2 8534
e 87 65 8535
e 36 28 206
e 85 86 8536
e 28 84 8537
e 65 13 6882
e 87 34 8538
e 34 65 8539
e 85 13 2169
e 87 28 8540
e 23 83 8541
e 23 2 1352
e 23 82 8542
e 87 36 8543
e 87 23 8544
e 36 23 5639
e 34 28 300
e 28 23 1668
e 65 85 8545
e 23 13 5715
e 28 13 996
e 90 2 1451
e 88 13 8546
e 90 91 8547
e 17 13 8548
e 88 17 8549
e 31 18 8550
e 31 88 7389
e 31 90 1447
e 90 92 8551
e 92 18 8552
e 31 18 1463
e 18 90 8553
e 90 89 8554
e 18 88 8555
e 31 93 8556
e 93 0 8557
e 93 94 8558
e 93 19 8559
e 93 20 8560
e 94 21 8561
e 31 96 150
e 96 2 1536
e 96 95 8562
e 22 13 8563
e 95 23 8564
e 95 0 8565
e 96 22 8566
e 23 17 1707
e 23 0 8567
e 31 97 4826
e 31 23 41
e 97 47 8568
e 97 24 8569
e 47 23 8570
e 97 3 8571
e 31 23 8572
e 23 97 8573
e 61 16 8574
e 34 98 4049
e 31 98 1259
e 99 25 8575
e 98 2 1514
e 28 25 1525
e 26 99 8576
e 98 28 1527
e 98 61 8577
e 98 26 8578
e 98 69 8579
e 28 16 8580
t # 58
v 0 78
v 1 2301
v 2 366
v 3 367
v 4 208
v 5 396
v 6 368
v 7 210
v 8 855
v 9 856
v 10 470
v 11 2169
v 12 377
v 13 76
v 14 2302
v 15 2303
v 16 734
v 17 12
v 18 173
v 19 9
v 20 2304
v 21 877
v 22 1907
v 23 169
v 24 1435
v 25 1526
v 26 952
v 27 1652
v 28 227
v 29 2305
v 30 102
v 31 2121
v 32 52
v 33 285
v 34 452
v 35 295
v 36 527
v 37 104
v 38 2306
v 39 435
v 40 451
v 41 126
v 42 163
v 43 2307
v 44 161
v 45 369
v 46 567
v 47 221
v 48 257
v 49 1380
v 50 234
v 51 1308
v 52 503
v 53 2308
v 54 427
v 55 2309
v 56 2310
v 57 389
v 58 875
v 59 608
v 60 378
v 61 2311
v 62 869
v 63 2312
v 64 683
v 65 2313
v 66 2113
v 67 2314
v 68 1345
v 69 2315
v 70 2316
v 71 2317
v 72 47
v 73 416
v 74 2318
v 75 1742
v 76 288
v 77 618
v 78 2157
v 79 247
v 80 260
v 81 53
v 82 2319
v 83 129
v 84 46
v 85 281
v 86 714
v 87 294
v 88 2320
v 89 2321
v 90 475
v 91 44
v 92 293
v 93 575
v 94 2322
v 95 2323
v 96 2324
v 97 2325
v 98 139
v 99 2078
v 100 122
v 101 409
v 102 57
v 103 2326
v 104 460
v 105 2258
v 106 674
v 107 2327
v 108 706
v 109 437
v 110 271
v 111 2328
v 112 275
v 113 2329
v 114 2330
v 115 462
v 116 117
v 117 22
v 118 198
v 119 428
v 120 2259
v 121 2331
v 122 432
v 123 1946
v 124 2332
v 125 177
v 126 2333
v 127 1696
v 128 2334
v 129 1600
v 130 456
v 131 1914
v 132 17
v 133 188
v 134 111
v 135 2335
v 136 577
v 137 2336
v 138 258
v 139 1319
v 140 1886
v 141 2337
v 142 50
v 143 62
v 144 1366
v 145 2338
v 146 2339
v 147 235
v 148 212
v 149 121
v 150 725
v 151 2340
v 152 2341
v 153 43
v 154 229
e 83 11 8581
e 83 10 8582
e 11 10 8583
e 9 8 2034
e 80 83 8584
e 80 82 8585
e 84 80 5380
e 84 76 8586
e 11 10 8587
e 82 81 8588
e 76 1 8589
e 79 7 693
e 1 2 8590
e 79 0 3798
e 80 9 8591
e 79 6 8592
e 76 0 8593
e 2 3 701
e 2 1 8594
e 84 86 1447
e 86 14 8595
e 86 15 8596
e 86 85 8597
e 15 0 8598
e 86 15 8599
e 15 1 8600
e 87 78 8601
e 87 77 8602
e 1 87 8603
e 87 5 8604
e 84 88 8605
e 88 1 8606
e 88 0 8607
e 88 89 8608
e 17 16 8609
e 17 7 8610
e 89 17 8611
e 84 91 2
e 90 18 8612
e 84 90 915
e 91 90 914
e 90 14 8613
e 23 24 8614
e 21 22 8615
e 90 19 8616
e 90 20 8617
e 72 23 8618
e 94 95 8619
e 93 26 8620
e 72 25 8621
e 25 92 8622
e 91 14 8623
e 72 21 8624
e 23 25 8625
e 72 25 8626
e 95 26 8627
e 93 0 8628
e 84 96 8629
e 27 7 8630
e 99 32 8631
e 96 27 8632
e 29 3 8633
e 96 98 8634
e 98 30 8635
e 96 97 8636
e 28 29 8637
e 99 33 8638
e 98 31 8639
e 98 8 8640
e 98 99 8641
e 96 99 8642
e 84 100 166
e 100 35 8643
e 72 41 8644
e 36 35 8645
e 36 12 8646
e 72 101 8647
e 100 36 8648
e 41 39 8649
e 41 40 8650
e 34 4 8651
e 101 37 8652
e 100 72 7923
e 101 38 8653
e 101 102 8654
e 100 41 8655
e 100 101 8656
e 100 34 8657
e 41 103 8658
e 84 104 3012
e 84 105 8151
e 91 104 8659
e 91 105 8660
e 104 10 8661
e 104 41 8662
e 105 107 8663
e 107 106 8664
e 41 42 8665
e 84 109 766
e 109 10 8666
e 109 108 8667
e 109 23 8668
e 17 19 8669
e 109 17 7271
e 109 110 8670
e 110 43 8671
e 110 111 8672
e 84 113 8673
e 113 44 8674
e 113 72 8675
e 113 112 8676
e 113 114 8677
e 44 7 8678
e 114 35 8679
e 114 45 8680
e 72 45 8681
e 115 43 8682
e 114 115 8683
e 72 35 868
e 114 72 8684
e 115 46 8685
e 84 72 211
e 84 116 192
e 72 116 311
e 121 11 8686
e 116 7 1210
e 11 10 8687
e 119 14 8688
e 116 119 8689
e 116 121 8690
e 119 10 8691
e 116 118 5381
e 11 7 8692
e 116 48 8693
e 37 34 8694
e 120 47 8695
e 116 117 8696
e 119 37 8697
e 121 49 8698
e 121 10 8699
e 119 120 8700
e 37 120 8701
e 84 53 8702
e 53 10 8703
e 53 52 8704
e 72 52 8705
e 53 51 8706
e 52 10 8707
e 123 52 8708
e 72 51 8709
e 53 0 8710
e 53 72 8711
e 51 122 8712
e 123 52 8713
e 122 2 8714
e 51 2 8715
e 84 125 233
e 125 53 8716
e 53 125 8717
e 84 53 8718
e 55 50 8719
e 125 53 8720
e 125 54 8721
e 53 124 8722
e 126 0 8723
e 116 126 8724
e 130 131 6438
e 129 58 8725
e 129 59 8726
e 130 60 8727
e 116 129 8728
e 126 57 8729
e 60 14 8730
e 59 128 8731
e 59 127 8732
e 59 56 8733
e 93 61 8734
e 93 132 3876
e 133 134 3550
e 134 14 8735
e 84 93 1151
e 93 62 8736
e 137 140 8737
e 140 139 8738
e 137 138 8739
e 93 91 8740
e 93 135 8741
e 91 135 8742
e 134 63 8743
e 91 133 8744
e 135 137 8745
e 93 133 8746
e 61 58 8747
e 93 81 8748
e 135 136 8749
e 84 143 64
e 84 144 8750
e 116 64 8751
e 116 141 8752
e 143 144 8753
e 116 142 4543
e 144 65 8754
e 144 66 8755
e 143 116 887
e 72 14 8756
e 144 67 8757
e 144 14 8758
e 144 72 8759
e 143 142 8760
e 72 65 8761
e 144 7 8762
e 67 7 8763
e 68 14 8764
e 72 149 8765
e 116 145 8766
e 116 14 8767
e 116 32 8768
e 72 32 8769
e 32 147 8770
e 149 150 8771
e 116 149 8772
e 116 72 623
e 147 148 8773
e 150 69 8774
e 32 146 8775
e 149 68 8776
e 150 70 8777
e 84 151 8778
e 151 71 8779
e 151 14 8780
e 151 91 8781
e 14 13 8782
e 151 72 8783
e 13 12 1565
e 153 75 8784
e 72 23 6396
e 116 152 8785
e 116 23 8200
e 75 65 8786
e 116 65 8787
e 153 65 8788
e 75 25 8789
e 116 153 8790
e 116 73 1802
e 73 74 8791
e 19 154 8792
e 154 37 8793
t # 59
v 0 599
v 1 2342
v 2 2343
v 3 667
v 4 269
v 5 2344
v 6 394
v 7 2345
v 8 2346
v 9 2347
v 10 739
v 11 142
v 12 2348
v 13 990
v 14 76
v 15 2349
v 16 693
v 17 774
v 18 1319
v 19 2350
v 20 552
v 21 87
v 22 1455
v 23 2351
v 24 2352
v 25 425
v 26 489
v 27 12
v 28 210
v 29 2353
v 30 1165
v 31 840
v 32 217
v 33 161
v 34 2354
v 35 1648
v 36 2355
v 37 2356
v 38 2357
v 39 2358
v 40 46
v 41 700
v 42 514
v 43 47
v 44 714
v 45 117
v 46 2359
v 47 1459
v 48 281
v 49 1210
v 50 444
v 51 120
v 52 1690
v 53 173
v 54 2360
v 55 437
v 56 197
v 57 822
v 58 718
v 59 287
v 60 577
v 61 1208
v 62 2361
v 63 200
v 64 629
v 65 193
v 66 44
v 67 278
v 68 479
v 69 112
e 40 38 8794
e 38 39 8795
e 39 0 8796
e 39 1 8797
e 39 3 8798
e 38 0 8799
e 39 4 8800
e 40 41 1359
e 41 5 8801
e 41 0 8802
e 42 9 8803
e 44 10 1737
e 41 0 8804
e 41 6 8805
e 41 43 1480
e 41 44 8806
e 41 42 8807
e 43 44 8808
e 43 42 1007
e 0 7 8809
e 40 45 192
e 45 0 8810
e 47 13 8811
e 13 0 8812
e 45 0 8813
e 45 46 8814
e 46 47 8815
e 46 12 8816
e 40 49 8817
e 49 50 8818
e 49 0 8819
e 49 48 8820
e 50 0 8821
e 40 51 154
e 52 16 8822
e 52 0 8823
e 51 52 8824
e 51 15 8825
e 52 18 8826
e 52 53 8827
e 15 0 8828
e 53 17 8829
e 40 54 8830
e 19 14 8831
e 54 0 8832
e 54 19 8833
e 54 19 8834
e 40 55 766
e 55 20 8835
e 20 0 8836
e 55 21 8837
e 20 0 8838
e 55 22 8839
e 56 23 8840
e 22 56 8841
e 40 43 211
e 43 57 8842
e 40 57 2989
e 57 24 8843
e 27 0 8844
e 57 25 8845
e 58 27 8846
e 24 0 8847
e 43 30 8848
e 57 25 8849
e 26 0 8850
e 43 29 8851
e 10 29 8852
e 27 10 8853
e 40 0 8854
e 0 31 8855
e 0 59 8856
e 31 0 8857
e 31 0 8858
e 31 8 8859
e 31 11 8860
e 0 31 8861
e 40 61 3215
e 35 8 8862
e 61 0 8863
e 61 32 8864
e 61 62 8865
e 32 33 8866
e 32 0 8867
e 61 60 8868
e 32 28 8869
e 51 36 8870
e 63 0 8871
e 51 63 3747
e 0 67 8872
e 0 60 8873
e 63 65 8874
e 66 60 8875
e 66 67 8876
e 65 64 8877
e 63 0 8878
e 36 2 8879
e 66 0 8880
e 63 66 8881
e 63 14 8882
e 40 69 150
e 69 0 8883
e 69 68 8884
e 69 20 8885
e 69 13 8886
e 37 0 8887
e 37 14 8888
e 69 37 8889
e 14 2 8890
t # 60
v 0 599
v 1 2362
v 2 2363
v 3 343
v 4 660
v 5 513
v 6 390
v 7 12
v 8 257
v 9 16
v 10 739
v 11 2364
v 12 194
v 13 161
v 14 2365
v 15 683
v 16 36
v 17 210
v 18 589
v 19 2366
v 20 2367
v 21 89
v 22 2368
v 23 1406
v 24 2017
v 25 2369
v 26 117
v 27 196
v 28 714
v 29 828
v 30 1421
v 31 302
v 32 924
v 33 46
v 34 120
v 35 1005
v 36 2370
v 37 2371
v 38 2372
v 39 47
v 40 197
v 41 1448
v 42 52
v 43 2373
v 44 74
v 45 350
v 46 1139
v 47 593
v 48 73
v 49 281
v 50 1879
v 51 438
v 52 2374
v 53 44
v 54 70
v 55 71
v 56 822
v 57 2375
v 58 1648
v 59 133
v 60 424
v 61 285
v 62 1182
v 63 2376
v 64 969
v 65 945
v 66 127
v 67 1476
v 68 738
v 69 626
v 70 1063
e 33 26 192
e 27 28 8891
e 25 24 8892
e 26 27 303
e 32 31 2169
e 2 0 8893
e 23 22 8894
e 30 29 8895
e 28 1 8896
e 30 32 8897
e 23 25 8898
e 26 23 4096
e 28 30 8899
e 26 2 8900
e 34 26 290
e 33 34 154
e 26 3 8901
e 34 37 8902
e 3 0 8903
e 3 0 8904
e 37 36 8905
e 37 35 8906
e 33 39 211
e 39 26 311
e 26 38 8907
e 26 4 8908
e 28 6 8909
e 39 40 8910
e 33 40 2678
e 40 41 8911
e 40 28 8912
e 40 8 8913
e 33 42 41
e 47 46 8914
e 42 7 8915
e 45 44 607
e 42 47 8916
e 42 43 8917
e 42 45 8918
e 33 48 98
e 48 9 8919
e 48 8 8920
e 48 8 8921
e 50 11 8922
e 48 50 8923
e 50 49 8924
e 50 10 8925
e 33 53 2
e 33 51 771
e 53 51 772
e 58 57 8926
e 33 54 91
e 53 54 408
e 51 12 8927
e 51 52 8928
e 56 55 8929
e 56 58 8930
e 51 14 8931
e 54 0 8353
e 14 13 8932
e 54 15 8933
e 51 0 8934
e 15 56 8935
e 52 0 8936
e 42 16 8937
e 42 13 8938
e 42 0 8331
e 39 17 8939
e 39 18 8940
e 59 19 8941
e 42 18 8942
e 42 59 8943
e 42 17 8944
e 59 61 8945
e 62 8 8946
e 59 60 8947
e 42 39 1003
e 62 17 8948
e 8 17 8949
e 33 63 8950
e 63 20 8951
e 39 0 8952
e 63 0 8953
e 0 64 8954
e 0 16 8955
e 63 39 8956
e 0 65 8957
e 0 42 8958
e 0 8 8959
e 33 70 2617
e 70 21 2619
e 68 67 8960
e 70 66 8961
e 69 6 2735
e 0 69 8962
e 66 0 8963
e 0 68 8964
e 70 0 8965
e 68 0 8966
t # 61
v 0 2377
v 1 76
v 2 2378
v 3 1222
v 4 334
v 5 2379
v 6 2380
v 7 1166
v 8 2381
v 9 354
v 10 2382
v 11 2261
v 12 1380
v 13 2363
v 14 2383
v 15 46
v 16 2384
v 17 1656
v 18 1752
v 19 2385
v 20 1332
v 21 112
v 22 1356
v 23 79
v 24 299
v 25 563
v 26 537
v 27 2386
v 28 2387
v 29 1153
v 30 1570
v 31 2388
v 32 374
v 33 939
v 34 74
v 35 126
v 36 489
v 37 44
